Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,45-54,male,LEAD_GENERATION,2021-12-02,164,175,1.0670731707317,46.57,,,,1,46.57,0.57142857,1,46.57,266.11428571,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,25-34,male,LEAD_GENERATION,2021-12-02,641,719,1.1216848673947,222.66,,,,6,37.11,0.83449235,4,55.665,309.68011127,4,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,25-34,female,LEAD_GENERATION,2021-12-02,65,67,1.0307692307692,33.2,,,,0,,0,,,495.52238806,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-3-Loc-Industry-02-Dec-21,AskJuno-TN-Image-02-Sep-21-English,65+,male,LEAD_GENERATION,2021-12-02,62,68,1.0967741935484,18.16,,,,0,,0,,,267.05882353,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,25-34,female,LEAD_GENERATION,2021-12-02,44,45,1.0227272727273,19.95,,,,0,,0,,,443.33333333,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,65+,male,LEAD_GENERATION,2021-12-02,20,21,1.05,5.18,,,,0,,0,,,246.66666667,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,female,LEAD_GENERATION,2021-12-02,8,8,1,11.43,On-Facebook leads,1,11.43,2,5.715,25,1,11.43,1428.75,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,65+,unknown,LEAD_GENERATION,2021-12-02,1,1,1,0.48,,,,0,,0,,,480,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,65+,unknown,LEAD_GENERATION,2021-12-02,1,1,1,0.32,,,,0,,0,,,320,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,female,LEAD_GENERATION,2021-12-02,2,2,1,0.62,,,,0,,0,,,310,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,female,LEAD_GENERATION,2021-12-02,5,5,1,1.47,,,,0,,0,,,294,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,65+,male,LEAD_GENERATION,2021-12-02,10,10,1,3.25,,,,0,,0,,,325,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,55-64,male,LEAD_GENERATION,2021-12-02,21,21,1,4.75,,,,0,,0,,,226.19047619,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,male,LEAD_GENERATION,2021-12-02,33,34,1.030303030303,26.2,,,,1,26.2,2.94117647,1,26.2,770.58823529,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,male,LEAD_GENERATION,2021-12-02,80,84,1.05,56.26,,,,0,,0,,,669.76190476,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,25-34,male,LEAD_GENERATION,2021-12-02,106,113,1.0660377358491,45.93,,,,0,,0,,,406.46017699,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,25-34,female,LEAD_GENERATION,2021-12-02,5,5,1,1.59,,,,0,,0,,,318,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,female,LEAD_GENERATION,2021-12-02,4,4,1,0.75,,,,0,,0,,,187.5,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,male,LEAD_GENERATION,2021-12-02,187,201,1.0748663101604,51.31,,,,2,25.655,0.99502488,,,255.27363184,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,unknown,LEAD_GENERATION,2021-12-02,1,1,1,1.71,,,,0,,0,,,1710,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,55-64,male,LEAD_GENERATION,2021-12-02,25,27,1.08,13.77,,,,0,,0,,,510,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,25-34,female,LEAD_GENERATION,2021-12-02,25,26,1.04,11.62,,,,0,,0,,,446.92307692,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,male,LEAD_GENERATION,2021-12-02,48,54,1.125,19.74,,,,0,,0,,,365.55555556,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,male,LEAD_GENERATION,2021-12-02,124,131,1.0564516129032,44.17,,,,0,,0,,,337.17557252,2,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,25-34,male,LEAD_GENERATION,2021-12-02,155,165,1.0645161290323,43.8,,,,1,43.8,0.60606061,1,43.8,265.45454545,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,65+,male,LEAD_GENERATION,2021-12-02,19,19,1,8.51,,,,0,,0,,,447.89473684,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,female,LEAD_GENERATION,2021-12-02,11,13,1.1818181818182,4.55,,,,0,,0,,,350,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,65+,female,LEAD_GENERATION,2021-12-02,1,1,1,2.95,,,,0,,0,,,2950,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,unknown,LEAD_GENERATION,2021-12-02,1,1,1,0.09,,,,0,,0,,,90,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,male,LEAD_GENERATION,2021-12-02,131,143,1.0916030534351,33.6,,,,2,16.8,1.3986014,,,234.96503497,2,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,35-44,unknown,LEAD_GENERATION,2021-12-02,2,2,1,0.48,,,,0,,0,,,240,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,female,LEAD_GENERATION,2021-12-02,4,4,1,0.68,,,,0,,0,,,170,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,55-64,male,LEAD_GENERATION,2021-12-02,49,50,1.0204081632653,16.47,,,,0,,0,,,329.4,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,male,LEAD_GENERATION,2021-12-02,71,77,1.0845070422535,17.55,,,,2,8.775,2.5974026,1,17.55,227.92207792,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,65+,female,LEAD_GENERATION,2021-12-02,1,1,1,0.1,,,,0,,0,,,100,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,35-44,unknown,LEAD_GENERATION,2021-12-02,2,2,1,2.18,,,,0,,0,,,1090,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,25-34,female,LEAD_GENERATION,2021-12-02,17,18,1.0588235294118,6.34,,,,0,,0,,,352.22222222,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,25-34,unknown,LEAD_GENERATION,2021-12-02,1,1,1,0.32,,,,1,0.32,100,1,0.32,320,1,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,45-54,unknown,LEAD_GENERATION,2021-12-02,2,2,1,0.11,,,,0,,0,,,55,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-TN-Industry-30-Nov-21,AskJuno-TN-Image-04-Sep-21-Tamil,55-64,female,LEAD_GENERATION,2021-12-02,3,3,1,0.72,,,,0,,0,,,240,,2021-12-02,2021-12-02
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,45-54,male,LEAD_GENERATION,2021-12-01,157,197,1.2547770700637,81.95,,,,0,,0,,,415.98984772,,2021-12-01,2021-12-01
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,55-64,male,LEAD_GENERATION,2021-12-01,80,91,1.1375,33.14,,,,1,33.14,1.0989011,1,33.14,364.17582418,1,2021-12-01,2021-12-01
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,25-34,male,LEAD_GENERATION,2021-12-01,529,681,1.2873345935728,169.12,,,,1,169.12,0.14684288,1,169.12,248.34067548,1,2021-12-01,2021-12-01
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-Industry-30-Nov-21,AskJuno-TN-Image-02-Sep-21-English,35-44,male,LEAD_GENERATION,2021-12-01,318,408,1.2830188679245,163.86,,,,5,32.772,1.2254902,3,54.62,401.61764706,3,2021-12-01,2021-12-01
