Campaign name,Ad set name,Ad name,Age,Gender,Objective,Day,Reach,Impressions,Frequency,Amount spent (INR),Result Type,Results,Cost per result,Clicks (all),CPC (all),CTR (all),Link clicks,CPC (cost per link click),"CPM (cost per 1,000 impressions)",Post engagement,Reporting starts,Reporting ends
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,unknown,LEAD_GENERATION,2021-11-22,1,1,1,0.06,,,,0,,0,,,60,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,25-34,unknown,LEAD_GENERATION,2021-11-22,2,2,1,0.28,,,,0,,0,,,140,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,male,LEAD_GENERATION,2021-11-22,494,534,1.080971659919,172.37,,,,16,10.773125,2.99625468,3,57.45666667,322.79026217,4,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,45-54,male,LEAD_GENERATION,2021-11-22,238,279,1.172268907563,65.26,,,,9,7.25111111,3.22580645,4,16.315,233.90681004,4,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,25-34,male,LEAD_GENERATION,2021-11-22,1040,1160,1.1153846153846,347.24,,,,34,10.21294118,2.93103448,9,38.58222222,299.34482759,10,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,55-64,female,LEAD_GENERATION,2021-11-22,6,7,1.1666666666667,2.19,,,,3,0.73,42.85714286,1,2.19,312.85714286,1,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,female,LEAD_GENERATION,2021-11-22,70,79,1.1285714285714,12.58,,,,2,6.29,2.53164557,,,159.24050633,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,18-24,male,LEAD_GENERATION,2021-11-22,961,1085,1.1290322580645,370.27,,,,29,12.76793103,2.67281106,10,37.027,341.26267281,10,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,45-54,female,LEAD_GENERATION,2021-11-22,23,26,1.1304347826087,10.85,,,,1,10.85,3.84615385,1,10.85,417.30769231,1,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,65+,male,LEAD_GENERATION,2021-11-22,51,54,1.0588235294118,11.08,,,,2,5.54,3.7037037,,,205.18518519,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,female,LEAD_GENERATION,2021-11-22,67,76,1.134328358209,24.22,,,,1,24.22,1.31578947,,,318.68421053,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,55-64,male,LEAD_GENERATION,2021-11-22,112,122,1.0892857142857,25.85,,,,4,6.4625,3.27868852,,,211.8852459,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,18-24,female,LEAD_GENERATION,2021-11-22,137,149,1.0875912408759,61.18,,,,4,15.295,2.68456376,,,410.60402685,,2021-11-22,2021-11-22
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,25-34,female,LEAD_GENERATION,2021-11-22,160,180,1.125,53.49,,,,3,17.83,1.66666667,,,297.16666667,,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,25-34,female,LEAD_GENERATION,2021-11-22,106,134,1.2641509433962,24.34,,,,10,2.434,7.46268657,3,8.11333333,181.64179104,5,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,male,LEAD_GENERATION,2021-11-22,1288,1469,1.1405279503106,154.15,,,,49,3.14591837,3.33560245,11,14.01363636,104.93533016,11,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,female,LEAD_GENERATION,2021-11-22,38,63,1.6578947368421,7.84,,,,1,7.84,1.58730159,1,7.84,124.44444444,1,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,55-64,female,LEAD_GENERATION,2021-11-22,26,31,1.1923076923077,4.45,,,,4,1.1125,12.90322581,1,4.45,143.5483871,1,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,unknown,LEAD_GENERATION,2021-11-22,0,1,0,0.02,,,,0,,0,,,20,,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,65+,unknown,LEAD_GENERATION,2021-11-22,1,1,1,0.07,,,,0,,0,,,70,,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,unknown,LEAD_GENERATION,2021-11-22,4,4,1,0.41,,,,0,,0,,,102.5,,2021-11-22,2021-11-22
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,65+,female,LEAD_GENERATION,2021-11-22,10,15,1.5,1.88,,,,0,,0,,,125.33333333,,2021-11-22,2021-11-22
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,45-54,male,LEAD_GENERATION,2021-11-21,58,60,1.0344827586207,23.17,,,,0,,0,,,386.16666667,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,65+,female,LEAD_GENERATION,2021-11-21,1,1,1,0.34,,,,0,,0,,,340,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,35-44,male,LEAD_GENERATION,2021-11-21,93,96,1.0322580645161,45.08,,,,0,,0,,,469.58333333,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,45-54,male,LEAD_GENERATION,2021-11-21,38,39,1.0263157894737,23.36,,,,0,,0,,,598.97435897,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,55-64,male,LEAD_GENERATION,2021-11-21,30,31,1.0333333333333,11.37,,,,0,,0,,,366.77419355,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,65+,male,LEAD_GENERATION,2021-11-21,17,17,1,3.88,,,,0,,0,,,228.23529412,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,35-44,female,LEAD_GENERATION,2021-11-21,4,4,1,0.98,,,,0,,0,,,245,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,25-34,female,LEAD_GENERATION,2021-11-21,4,4,1,0.64,On-Facebook leads,1,0.64,2,0.32,50,1,0.64,160,2,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,45-54,female,LEAD_GENERATION,2021-11-21,3,3,1,1.65,,,,0,,0,,,550,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,55-64,female,LEAD_GENERATION,2021-11-21,2,2,1,2.8,,,,0,,0,,,1400,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,65+,female,LEAD_GENERATION,2021-11-21,2,2,1,0.03,,,,0,,0,,,15,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,25-34,male,LEAD_GENERATION,2021-11-21,397,402,1.0125944584383,119.84,,,,5,23.968,1.24378109,,,298.10945274,1,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,55-64,female,LEAD_GENERATION,2021-11-21,3,3,1,0.08,,,,0,,0,,,26.66666667,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,45-54,female,LEAD_GENERATION,2021-11-21,7,7,1,1.98,,,,0,,0,,,282.85714286,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,female,LEAD_GENERATION,2021-11-21,14,14,1,2.64,,,,0,,0,,,188.57142857,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,65+,male,LEAD_GENERATION,2021-11-21,20,20,1,2.2,,,,0,,0,,,110,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,55-64,male,LEAD_GENERATION,2021-11-21,21,22,1.047619047619,3.08,,,,0,,0,,,140,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,18-24,female,LEAD_GENERATION,2021-11-21,24,24,1,11.13,,,,0,,0,,,463.75,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,25-34,female,LEAD_GENERATION,2021-11-21,30,30,1,2.95,,,,1,2.95,3.33333333,,,98.33333333,,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,45-54,male,LEAD_GENERATION,2021-11-21,63,64,1.015873015873,18.52,,,,4,4.63,6.25,2,9.26,289.375,2,2021-11-21,2021-11-21
SVGI-AJ-LG-31-Oct-21,SVGI-TN-31-Oct-21,SVGI-AJ-TN-Tamil-08-Nov-21,35-44,male,LEAD_GENERATION,2021-11-21,139,139,1,43.98,,,,3,14.66,2.15827338,,,316.4028777,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-KA-02-Sep-21,AskJuno-KA-Image-02-Sep-21,25-34,male,LEAD_GENERATION,2021-11-21,98,101,1.030612244898,33.01,,,,0,,0,,,326.83168317,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,45-54,female,LEAD_GENERATION,2021-11-21,5,5,1,3.44,,,,0,,0,,,688,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,25-34,male,LEAD_GENERATION,2021-11-21,82,85,1.0365853658537,31.35,,,,3,10.45,3.52941176,2,15.675,368.82352941,2,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,female,LEAD_GENERATION,2021-11-21,15,16,1.0666666666667,1.24,,,,0,,0,,,77.5,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,35-44,male,LEAD_GENERATION,2021-11-21,101,103,1.019801980198,61.78,On-Facebook leads,1,61.78,3,20.59333333,2.91262136,1,61.78,599.80582524,1,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,55-64,male,LEAD_GENERATION,2021-11-21,18,18,1,3.57,,,,0,,0,,,198.33333333,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,18-24,unknown,LEAD_GENERATION,2021-11-21,1,1,1,0.02,,,,0,,0,,,20,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,35-44,unknown,LEAD_GENERATION,2021-11-21,1,1,1,0.23,,,,0,,0,,,230,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,unknown,LEAD_GENERATION,2021-11-21,1,1,1,0.06,,,,0,,0,,,60,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,55-64,female,LEAD_GENERATION,2021-11-21,2,2,1,0.05,,,,0,,0,,,25,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,65+,female,LEAD_GENERATION,2021-11-21,4,4,1,0.45,,,,0,,0,,,112.5,,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,45-54,female,LEAD_GENERATION,2021-11-21,9,10,1.1111111111111,1.39,,,,3,0.46333333,30,1,1.39,139,1,2021-11-21,2021-11-21
SVGI-TN&KL-27-Oct-21,SVGI-TN-21-65-29-Oct-21,SVGI-Tamil-Image-27-Oct-21,25-34,female,LEAD_GENERATION,2021-11-21,21,22,1.047619047619,3.85,,,,0,,0,,,175,,2021-11-21,2021-11-21
AskJuno-LG-02-Sep-21,AskJuno-LG-AP-02-Sep-21,AskJuno-AP-Image-02-Sep-21,35-44,female,LEAD_GENERATION,2021-11-21,7,7,1,2.72,,,,0,,0,,,388.57142857,,2021-11-21,2021-11-21
